starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 10 00:21:51 2024	1712708511	0	147	147	136
Wed Apr 10 00:21:59 2024	1712708519	0	147	147	136
Wed Apr 10 00:21:56 2024	1712708516	0	147	147	134
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	133
Wed Apr 10 00:21:57 2024	1712708517	0	147	147	136
Wed Apr 10 00:21:59 2024	1712708519	0	147	147	136
Wed Apr 10 00:21:49 2024	1712708509	0	147	147	137
Wed Apr 10 00:22:02 2024	1712708522	0	147	147	134
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	136
Wed Apr 10 00:21:56 2024	1712708516	0	147	147	135
Wed Apr 10 00:22:01 2024	1712708521	0	147	147	135
Wed Apr 10 00:21:54 2024	1712708514	0	147	147	136
Wed Apr 10 00:21:48 2024	1712708508	0	147	147	136
Wed Apr 10 00:21:56 2024	1712708516	0	147	147	136
Wed Apr 10 00:21:58 2024	1712708518	0	147	147	136
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	136
Wed Apr 10 00:21:49 2024	1712708509	0	147	147	135
Wed Apr 10 00:22:02 2024	1712708522	0	147	147	136
Wed Apr 10 00:21:59 2024	1712708519	0	147	147	135
Wed Apr 10 00:21:59 2024	1712708519	0	147	147	136
Wed Apr 10 00:21:51 2024	1712708511	0	147	147	135
Wed Apr 10 00:21:50 2024	1712708510	0	147	147	133
Wed Apr 10 00:21:59 2024	1712708519	0	147	147	132
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	136
Wed Apr 10 00:22:02 2024	1712708522	0	147	147	136
Wed Apr 10 00:21:50 2024	1712708510	0	147	147	136
Wed Apr 10 00:21:50 2024	1712708510	0	147	147	136
Wed Apr 10 00:21:56 2024	1712708516	0	147	147	134
Wed Apr 10 00:22:01 2024	1712708521	0	147	147	135
Wed Apr 10 00:21:51 2024	1712708511	0	147	147	134
Wed Apr 10 00:22:01 2024	1712708521	0	147	147	135
Wed Apr 10 00:21:52 2024	1712708512	0	147	147	135
Wed Apr 10 00:21:52 2024	1712708512	0	147	147	133
Wed Apr 10 00:22:00 2024	1712708520	0	147	147	136
Wed Apr 10 00:21:56 2024	1712708516	0	147	147	135
Wed Apr 10 00:21:50 2024	1712708510	0	147	147	136
Wed Apr 10 00:21:59 2024	1712708519	0	147	147	137
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	136
Wed Apr 10 00:21:49 2024	1712708509	0	147	147	135
Wed Apr 10 00:21:52 2024	1712708512	0	147	147	136
Wed Apr 10 00:21:57 2024	1712708517	0	147	147	137
Wed Apr 10 00:21:57 2024	1712708517	0	147	147	136
Wed Apr 10 00:21:54 2024	1712708514	0	147	147	136
Wed Apr 10 00:21:56 2024	1712708516	0	147	147	137
Wed Apr 10 00:22:02 2024	1712708522	0	147	147	135
Wed Apr 10 00:21:50 2024	1712708510	0	147	147	136
Wed Apr 10 00:21:50 2024	1712708510	0	147	147	136
Wed Apr 10 00:21:59 2024	1712708519	0	147	147	135
Wed Apr 10 00:21:51 2024	1712708511	0	147	147	135
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	135
Wed Apr 10 00:22:01 2024	1712708521	0	147	147	135
Wed Apr 10 00:21:57 2024	1712708517	0	147	147	136
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	137
Wed Apr 10 00:21:54 2024	1712708514	0	147	147	136
Wed Apr 10 00:22:02 2024	1712708522	0	147	147	136
Wed Apr 10 00:21:48 2024	1712708508	0	147	147	135
Wed Apr 10 00:22:02 2024	1712708522	0	147	147	135
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	135
Wed Apr 10 00:21:54 2024	1712708514	0	147	147	136
Wed Apr 10 00:21:54 2024	1712708514	0	147	147	136
Wed Apr 10 00:21:59 2024	1712708519	0	147	147	137
Wed Apr 10 00:21:57 2024	1712708517	0	147	147	134
Wed Apr 10 00:21:53 2024	1712708513	0	147	147	135
Wed Apr 10 00:21:56 2024	1712708516	0	147	147	135
Wed Apr 10 00:21:51 2024	1712708511	0	147	147	133
Wed Apr 10 00:21:50 2024	1712708510	0	147	147	135
Wed Apr 10 00:22:00 2024	1712708520	0	147	147	136
Wed Apr 10 00:22:01 2024	1712708521	0	147	147	136
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	135
Wed Apr 10 00:22:00 2024	1712708520	0	147	147	136
Wed Apr 10 00:21:53 2024	1712708513	0	147	147	136
Wed Apr 10 00:21:50 2024	1712708510	0	147	147	134
Wed Apr 10 00:22:01 2024	1712708521	0	147	147	136
Wed Apr 10 00:21:58 2024	1712708518	0	147	147	134
Wed Apr 10 00:22:00 2024	1712708520	0	147	147	134
Wed Apr 10 00:21:48 2024	1712708508	0	147	147	136
Wed Apr 10 00:21:59 2024	1712708519	0	147	147	135
Wed Apr 10 00:21:52 2024	1712708512	0	147	147	135
Wed Apr 10 00:21:49 2024	1712708509	0	147	147	136
Wed Apr 10 00:22:00 2024	1712708520	0	147	147	135
Wed Apr 10 00:21:57 2024	1712708517	0	147	147	135
Wed Apr 10 00:21:55 2024	1712708515	0	147	147	135
Wed Apr 10 00:21:57 2024	1712708517	0	147	147	135
Wed Apr 10 00:21:50 2024	1712708510	0	147	147	136
Wed Apr 10 00:21:54 2024	1712708514	0	147	147	134
Wed Apr 10 00:21:47 2024	1712708507	0	147	147	132
Wed Apr 10 00:22:00 2024	1712708520	0	147	148	136
Wed Apr 10 00:21:57 2024	1712708517	0	147	148	136
Wed Apr 10 00:22:02 2024	1712708522	0	147	148	133
Wed Apr 10 00:21:59 2024	1712708519	0	147	148	135
Wed Apr 10 00:21:57 2024	1712708517	0	147	148	134
Wed Apr 10 00:21:55 2024	1712708515	0	147	148	135
Wed Apr 10 00:21:54 2024	1712708514	0	147	148	136
Wed Apr 10 00:22:00 2024	1712708520	0	147	148	137
Wed Apr 10 00:22:01 2024	1712708521	0	147	148	136
Wed Apr 10 00:22:01 2024	1712708521	0	147	148	133
Wed Apr 10 00:21:55 2024	1712708515	0	147	148	137
Wed Apr 10 00:21:55 2024	1712708515	0	147	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	147	148	136
Wed Apr 10 00:22:01 2024	1712708521	0	147	148	134
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	135
Wed Apr 10 00:21:52 2024	1712708512	0	147	148	134
Wed Apr 10 00:21:55 2024	1712708515	0	147	148	134
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	134
Wed Apr 10 00:21:58 2024	1712708518	0	147	148	135
Wed Apr 10 00:21:58 2024	1712708518	0	147	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	134
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	133
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:48 2024	1712708508	0	147	148	137
Wed Apr 10 00:21:47 2024	1712708507	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	147	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	133
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	134
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	137
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	134
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	135
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	147	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	137
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	134
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	134
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	136
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	147	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	134
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	137
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	137
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	133
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	135
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	135
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	134
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	134
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	134
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	137
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	134
Wed Apr 10 00:21:49 2024	1712708509	0	148	148	135
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	136
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	134
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	136
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	134
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:49 2024	1712708509	0	148	148	133
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	135
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	135
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	135
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	137
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	136
Wed Apr 10 00:21:49 2024	1712708509	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	136
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	135
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	136
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	136
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	137
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	137
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	135
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	137
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	134
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	134
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	134
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	134
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	133
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	134
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	134
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	135
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	136
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	135
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	135
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	134
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	134
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	135
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	135
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	136
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	133
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	136
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	135
Wed Apr 10 00:21:47 2024	1712708507	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	134
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	134
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	136
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	133
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	137
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	137
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	133
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	134
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	137
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	134
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:47 2024	1712708507	2	146	148	134
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	136
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	134
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	137
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	137
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	136
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	137
Wed Apr 10 00:21:49 2024	1712708509	0	148	148	135
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	137
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	134
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	133
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	137
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	135
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	136
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	134
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	134
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	137
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	133
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	133
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	137
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	134
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	137
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	136
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	135
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	134
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	134
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	137
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	134
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	134
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	137
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	137
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	137
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:49 2024	1712708509	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	134
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	137
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	134
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	135
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	137
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	134
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	135
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	134
Wed Apr 10 00:21:49 2024	1712708509	0	148	148	137
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	135
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	136
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	133
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	135
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	137
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	137
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	133
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	137
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:49 2024	1712708509	0	148	148	137
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	136
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	133
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	135
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	133
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:22:02 2024	1712708522	0	148	148	136
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	136
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	137
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	134
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	137
Wed Apr 10 00:21:53 2024	1712708513	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	134
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	135
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	135
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:47 2024	1712708507	0	148	148	134
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	135
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	134
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	136
Wed Apr 10 00:22:00 2024	1712708520	0	148	148	136
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	137
Wed Apr 10 00:21:51 2024	1712708511	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	137
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	133
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	136
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	136
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:55 2024	1712708515	0	148	148	135
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	136
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	136
Wed Apr 10 00:21:58 2024	1712708518	0	148	148	134
Wed Apr 10 00:22:01 2024	1712708521	0	148	148	138
Wed Apr 10 00:21:52 2024	1712708512	0	148	148	137
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:56 2024	1712708516	0	148	148	135
Wed Apr 10 00:21:57 2024	1712708517	0	148	148	136
Wed Apr 10 00:21:59 2024	1712708519	0	148	148	135
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	135
Wed Apr 10 00:21:50 2024	1712708510	0	148	148	135
Wed Apr 10 00:21:54 2024	1712708514	0	148	148	136
Wed Apr 10 00:21:48 2024	1712708508	0	148	148	136
